0 	0.24206
   1 	0.18178
   2 	0.13174
   3 	0.10321
   4 	0.09396
   5 	0.09116
   6 	0.08122
   7 	0.08303
   8 	0.07744
   9 	0.07826
  10 	0.07695
  11 	0.07358
  12 	0.07145
  13 	0.06947
  14 	0.06772
  15 	0.07483
  16 	0.07065
  17 	0.06836
  18 	0.06604
  19 	0.06457
  20 	0.07035
  21 	0.06630
  22 	0.06820
  23 	0.06753
  24 	0.06393
  25 	0.06646
  26 	0.06868
  27 	0.06314
  28 	0.06207
  29 	0.06120
  30 	0.06486
  31 	0.06375
  32 	0.06279
  33 	0.06433
  34 	0.05857
  35 	0.05970
  36 	0.06209
  37 	0.05863
  38 	0.06483
  39 	0.06536
  40 	0.05856
  41 	0.06395
  42 	0.06238
  43 	0.06196
  44 	0.06090
  45 	0.06253
  46 	0.05951
  47 	0.05904
  48 	0.06272
  49 	0.06364
  50 	0.06002
  51 	0.06330
  52 	0.05845
  53 	0.05846
  54 	0.06044
  55 	0.06389
  56 	0.06028
  57 	0.06186
  58 	0.06255
  59 	0.06031
  60 	0.06005
  61 	0.05859
  62 	0.06248
  63 	0.05796
  64 	0.05783
  65 	0.06016
  66 	0.05781
  67 	0.05867
  68 	0.05884
  69 	0.06241
  70 	0.06032
  71 	0.05930
  72 	0.06069
  73 	0.05976
  74 	0.06007
  75 	0.06137
  76 	0.06022
  77 	0.06053
  78 	0.06210
  79 	0.06267
  80 	0.06087
  81 	0.05845
  82 	0.05892
  83 	0.05920
  84 	0.06043
  85 	0.05967
  86 	0.05989
  87 	0.06232
  88 	0.05842
  89 	0.05878
  90 	0.05910
  91 	0.05736
  92 	0.05861
  93 	0.05916
  94 	0.05990
  95 	0.05848
  96 	0.05757
  97 	0.05886
  98 	0.05951
  99 	0.06001
 100 	0.05881
 101 	0.06014
 102 	0.05948
 103 	0.05881
 104 	0.05638
 105 	0.05779
 106 	0.05855
 107 	0.05770
 108 	0.05818
 109 	0.05841
 110 	0.05976
 111 	0.05684
 112 	0.05854
 113 	0.05744
 114 	0.05699
 115 	0.05866
 116 	0.05818
 117 	0.05891
 118 	0.05753
 119 	0.05625
 120 	0.06057
 121 	0.05826
 122 	0.05763
 123 	0.05647
 124 	0.05548
 125 	0.05446
 126 	0.05899
 127 	0.05649
 128 	0.05616
 129 	0.05607
 130 	0.05787
 131 	0.05737
 132 	0.05685
 133 	0.05824
 134 	0.05632
 135 	0.05714
 136 	0.05427
 137 	0.05691
 138 	0.05810
 139 	0.05360
 140 	0.05262
 141 	0.05445
 142 	0.05360
 143 	0.05659
 144 	0.05502
 145 	0.05153
 146 	0.05651
 147 	0.05618
 148 	0.05373
 149 	0.05307
 150 	0.05266
 151 	0.05111
 152 	0.04845
 153 	0.04972
 154 	0.05144
 155 	0.05001
 156 	0.05062
 157 	0.05064
 158 	0.05042
 159 	0.04924
 160 	0.04986
 161 	0.04906
 162 	0.04936
 163 	0.04869
 164 	0.04750
 165 	0.04729
 166 	0.04936
 167 	0.04841
 168 	0.04779
 169 	0.05198
 170 	0.04797
 171 	0.04790
 172 	0.04874
 173 	0.05140
 174 	0.04945
 175 	0.04787
 176 	0.05166
 177 	0.04908
 178 	0.04857
 179 	0.04697
 180 	0.04743
 181 	0.04800
 182 	0.04775
 183 	0.04902
 184 	0.04745
 185 	0.04851
 186 	0.04954
 187 	0.04812
 188 	0.04637
 189 	0.04747
 190 	0.04782
 191 	0.04922
 192 	0.04821
 193 	0.04830
 194 	0.04742
 195 	0.04821
 196 	0.05158
