0 	0.22367
   1 	0.12238
   2 	0.09002
   3 	0.08061
   4 	0.07508
   5 	0.06994
   6 	0.06988
   7 	0.06572
   8 	0.06770
   9 	0.06725
  10 	0.06726
  11 	0.06393
  12 	0.06424
  13 	0.06066
  14 	0.06287
  15 	0.06109
  16 	0.06280
  17 	0.06688
  18 	0.06384
  19 	0.06371
  20 	0.06069
  21 	0.06142
  22 	0.05774
  23 	0.05979
  24 	0.05847
  25 	0.05922
  26 	0.05888
  27 	0.05858
  28 	0.05781
  29 	0.05444
  30 	0.05654
  31 	0.05544
  32 	0.05727
  33 	0.05845
  34 	0.05407
  35 	0.05338
  36 	0.05436
  37 	0.05292
  38 	0.05402
  39 	0.05236
  40 	0.05057
  41 	0.05591
  42 	0.05361
  43 	0.05210
  44 	0.05108
  45 	0.05175
  46 	0.05408
  47 	0.05180
  48 	0.05402
  49 	0.05133
  50 	0.04919
  51 	0.05046
  52 	0.05085
  53 	0.05277
  54 	0.04793
  55 	0.05123
  56 	0.05176
  57 	0.04925
  58 	0.05020
  59 	0.05077
  60 	0.04965
  61 	0.05221
  62 	0.04965
  63 	0.05187
  64 	0.05130
  65 	0.05015
  66 	0.05207
  67 	0.05269
  68 	0.04880
  69 	0.04948
  70 	0.04840
  71 	0.04968
  72 	0.04802
  73 	0.04745
  74 	0.05005
  75 	0.04789
  76 	0.04898
  77 	0.05081
  78 	0.04983
  79 	0.04945
  80 	0.04933
  81 	0.04837
  82 	0.05050
  83 	0.04846
  84 	0.04910
  85 	0.04846
  86 	0.04716
  87 	0.04590
  88 	0.04685
  89 	0.04777
  90 	0.04761
  91 	0.04871
  92 	0.04721
  93 	0.04877
  94 	0.04768
  95 	0.04827
  96 	0.04890
  97 	0.04897
  98 	0.04972
  99 	0.05016
 100 	0.04840
 101 	0.04729
 102 	0.04658
 103 	0.04827
 104 	0.04652
 105 	0.04820
 106 	0.04773
 107 	0.04687
 108 	0.04744
 109 	0.04807
 110 	0.04970
 111 	0.04669
 112 	0.04849
 113 	0.04776
 114 	0.04694
 115 	0.04543
 116 	0.04726
 117 	0.04588
 118 	0.04559
 119 	0.04587
 120 	0.04639
 121 	0.04653
 122 	0.04528
 123 	0.04754
 124 	0.04663
 125 	0.04920
 126 	0.04894
 127 	0.04890
 128 	0.04699
 129 	0.04606
 130 	0.04761
 131 	0.04558
 132 	0.04560
 133 	0.04667
 134 	0.04464
 135 	0.04807
 136 	0.04536
 137 	0.04693
 138 	0.04715
 139 	0.04667
 140 	0.04590
 141 	0.04519
 142 	0.04657
 143 	0.04493
 144 	0.04643
 145 	0.04921
 146 	0.04515
 147 	0.04635
 148 	0.04770
 149 	0.04559
 150 	0.04484
 151 	0.04593
 152 	0.04565
 153 	0.04542
 154 	0.04416
 155 	0.04619
 156 	0.04688
 157 	0.04446
 158 	0.04428
 159 	0.04692
 160 	0.04505
 161 	0.04804
 162 	0.04758
 163 	0.04496
 164 	0.04517
 165 	0.04627
 166 	0.04508
 167 	0.04658
 168 	0.04587
 169 	0.04468
 170 	0.04419
 171 	0.04427
 172 	0.04453
 173 	0.04510
 174 	0.04586
 175 	0.04633
 176 	0.04570
 177 	0.04619
 178 	0.04284
 179 	0.04472
 180 	0.04473
 181 	0.04391
 182 	0.04782
 183 	0.04678
 184 	0.04595
 185 	0.04682
 186 	0.04392
 187 	0.04481
 188 	0.04830
 189 	0.04561
 190 	0.04439
 191 	0.04518
 192 	0.04539
 193 	0.04581
 194 	0.04604
 195 	0.04443
 196 	0.04535
 197 	0.04402
 198 	0.04450
 199 	0.04492
 200 	0.04489
 201 	0.04764
 202 	0.04491
 203 	0.04581
 204 	0.04279
 205 	0.04608
 206 	0.04445
 207 	0.04498
 208 	0.04513
 209 	0.04338
 210 	0.04451
 211 	0.04377
 212 	0.04355
 213 	0.04536
 214 	0.04706
 215 	0.04438
 216 	0.04312
 217 	0.04602
 218 	0.04476
 219 	0.04226
 220 	0.04343
 221 	0.04340
 222 	0.04388
 223 	0.04297
 224 	0.04369
 225 	0.04405
 226 	0.04140
 227 	0.04373
 228 	0.04348
 229 	0.04334
 230 	0.04269
 231 	0.04432
 232 	0.04521
 233 	0.04639
 234 	0.04474
 235 	0.04381
 236 	0.04341
 237 	0.04510
 238 	0.04498
 239 	0.04474
 240 	0.04238
 241 	0.04337
 242 	0.04311
 243 	0.04440
 244 	0.04500
 245 	0.04359
 246 	0.04367
 247 	0.04443
 248 	0.04400
 249 	0.04541
 250 	0.04229
 251 	0.04269
 252 	0.04539
 253 	0.04374
 254 	0.04390
 255 	0.04367
 256 	0.04495
 257 	0.04399
 258 	0.04212
 259 	0.04193
 260 	0.04413
 261 	0.04329
 262 	0.04506
 263 	0.04394
 264 	0.04507
 265 	0.04480
 266 	0.04310
 267 	0.04307
 268 	0.04323
 269 	0.04194
 270 	0.04502
 271 	0.04230
 272 	0.04320
 273 	0.04324
 274 	0.04189
 275 	0.04288
 276 	0.04290
 277 	0.04258
 278 	0.04204
 279 	0.04299
 280 	0.04306
 281 	0.04378
 282 	0.04225
 283 	0.04247
 284 	0.04260
 285 	0.04265
 286 	0.04376
 287 	0.04196
 288 	0.04396
 289 	0.04289
 290 	0.04182
 291 	0.04326
 292 	0.04225
 293 	0.04208
 294 	0.04209
 295 	0.04359
 296 	0.04166
 297 	0.04268
 298 	0.04456
 299 	0.04287
 300 	0.04340
 301 	0.04300
 302 	0.04500
 303 	0.04376
 304 	0.04246
 305 	0.04292
 306 	0.04318
 307 	0.04223
 308 	0.04184
 309 	0.04236
 310 	0.04169
 311 	0.04200
 312 	0.04302
 313 	0.04234
 314 	0.04318
 315 	0.04211
 316 	0.04501
 317 	0.04282
 318 	0.04325
 319 	0.04246
 320 	0.04337
 321 	0.04247
 322 	0.04284
 323 	0.04260
 324 	0.04163
 325 	0.04135
 326 	0.04230
 327 	0.04188
 328 	0.04284
 329 	0.04205
 330 	0.04138
 331 	0.04235
 332 	0.04386
 333 	0.04133
 334 	0.04280
 335 	0.04327
 336 	0.04256
 337 	0.04240
 338 	0.04168
 339 	0.03962
 340 	0.04212
 341 	0.04270
 342 	0.04279
 343 	0.04276
 344 	0.04196
 345 	0.04314
 346 	0.04169
 347 	0.04196
 348 	0.04362
 349 	0.04281
 350 	0.04109
 351 	0.04208
 352 	0.03935
 353 	0.04266
 354 	0.04258
 355 	0.04270
 356 	0.04192
 357 	0.04092
 358 	0.04161
 359 	0.04109
 360 	0.04259
 361 	0.04223
 362 	0.04232
 363 	0.04241
 364 	0.04116
 365 	0.04153
 366 	0.04375
 367 	0.04161
 368 	0.04166
 369 	0.04284
 370 	0.04222
 371 	0.04119
 372 	0.04195
 373 	0.04167
 374 	0.04238
 375 	0.04119
 376 	0.04087
 377 	0.04126
 378 	0.04027
 379 	0.04171
 380 	0.04205
 381 	0.04087
 382 	0.04319
 383 	0.03928
 384 	0.04131
 385 	0.04318
 386 	0.04207
 387 	0.04272
 388 	0.04215
 389 	0.04063
 390 	0.04095
 391 	0.04140
 392 	0.04039
 393 	0.04174
 394 	0.04332
 395 	0.04220
 396 	0.04172
 397 	0.04078
 398 	0.04020
 399 	0.04080
 400 	0.04187
