 0 	0.24416
   1 	0.15650
   2 	0.11722
   3 	0.10305
   4 	0.09895
   5 	0.09493
   6 	0.08568
   7 	0.08325
   8 	0.07653
   9 	0.07520
  10 	0.07037
  11 	0.06550
  12 	0.06166
  13 	0.06492
  14 	0.06309
  15 	0.06452
  16 	0.06481
  17 	0.06190
  18 	0.06230
  19 	0.06504
  20 	0.06263
  21 	0.06145
  22 	0.05976
  23 	0.06088
  24 	0.06152
  25 	0.06745
  26 	0.06006
  27 	0.06006
  28 	0.05880
  29 	0.05888
  30 	0.06050
  31 	0.06113
  32 	0.05765
  33 	0.05896
  34 	0.05823
  35 	0.05761
  36 	0.06120
  37 	0.05720
  38 	0.05877
  39 	0.05872
  40 	0.05679
  41 	0.05921
  42 	0.06044
  43 	0.05887
  44 	0.05679
  45 	0.05856
  46 	0.05710
  47 	0.06056
  48 	0.06011
  49 	0.05628
  50 	0.05955
  51 	0.05807
  52 	0.05518
  53 	0.05700
  54 	0.05721
  55 	0.05671
  56 	0.05536
  57 	0.05776
  58 	0.05355
  59 	0.05365
  60 	0.05399
  61 	0.05224
  62 	0.05554
  63 	0.05488
  64 	0.05270
  65 	0.05328
  66 	0.05300
  67 	0.05228
  68 	0.05374
  69 	0.05218
  70 	0.05199
  71 	0.05273
  72 	0.05280
  73 	0.05223
  74 	0.05159
  75 	0.05289
  76 	0.04986
  77 	0.04966
  78 	0.04851
  79 	0.04845
  80 	0.04925
  81 	0.05075
  82 	0.04931
  83 	0.05271
  84 	0.04883
  85 	0.04796
  86 	0.04989
  87 	0.04898
  88 	0.04875
  89 	0.04777
  90 	0.04894
  91 	0.04738
  92 	0.04775
  93 	0.04972
  94 	0.04755
  95 	0.04721
  96 	0.04844
  97 	0.04767
  98 	0.04750
  99 	0.04712
 100 	0.05061
 101 	0.04804
 102 	0.04934
 103 	0.04689
 104 	0.04633
 105 	0.04532
 106 	0.04795
 107 	0.04525
 108 	0.04739
 109 	0.04690
 110 	0.04669
 111 	0.04562
 112 	0.04662
 113 	0.04619
 114 	0.04685
 115 	0.04442
 116 	0.04645
 117 	0.04675
 118 	0.04948
 119 	0.04569
 120 	0.04637
 121 	0.04609
 122 	0.04641
 123 	0.04511
 124 	0.04522
 125 	0.04497
 126 	0.04623
 127 	0.04469
 128 	0.04521
 129 	0.04660
 130 	0.04406
 131 	0.04608
 132 	0.04369
 133 	0.04480
 134 	0.04451
 135 	0.04389
 136 	0.04362
 137 	0.04506
 138 	0.04506
 139 	0.04590
 140 	0.04368
 141 	0.04735
 142 	0.04522
 143 	0.04661
 144 	0.04472
 145 	0.04444
 146 	0.04425
 147 	0.04465
 148 	0.04506
 149 	0.04428
 150 	0.04374
 151 	0.04457
 152 	0.04395
 153 	0.04661
 154 	0.04227
 155 	0.04303
 156 	0.04230
 157 	0.04511
 158 	0.04516
 159 	0.04455
 160 	0.04530
 161 	0.04404
 162 	0.04361
 163 	0.04463
 164 	0.04297
 165 	0.04358
 166 	0.04331
 167 	0.04249
 168 	0.04277
 169 	0.04320
 170 	0.04310
 171 	0.04236
 172 	0.04102
 173 	0.04424
 174 	0.04504
 175 	0.04499
 176 	0.04273
 177 	0.04472
 178 	0.04289
 179 	0.04397
 180 	0.04267
 181 	0.04204
 182 	0.04371
 183 	0.04380
 184 	0.04286
 185 	0.04306
 186 	0.04308
 187 	0.04152
 188 	0.04200
 189 	0.04194
 190 	0.04322
 191 	0.04264
 192 	0.04302
 193 	0.04167
 194 	0.04160
 195 	0.04401
 196 	0.04073
 197 	0.04244
 198 	0.04379
 199 	0.04168
 200 	0.04318
 201 	0.04092
 202 	0.04409
 203 	0.04318
 204 	0.04143
 205 	0.04052
 206 	0.04236
 207 	0.04232
 208 	0.04175
 209 	0.04122
 210 	0.04153
 211 	0.04033
 212 	0.03984
 213 	0.04129
 214 	0.04154
 215 	0.04059
 216 	0.04229
 217 	0.04137
 218 	0.04134
 219 	0.04161
 220 	0.04090
 221 	0.04235
 222 	0.04253
 223 	0.04101
 224 	0.04082
 225 	0.04061
 226 	0.04073
 227 	0.04103
 228 	0.03925
 229 	0.04105
 230 	0.03937
 231 	0.03973
 232 	0.04061
 233 	0.03949
 234 	0.04134
 235 	0.04038
 236 	0.03998
 237 	0.03868
 238 	0.04065
 239 	0.04002
 240 	0.04180
 241 	0.03987
 242 	0.04191
 243 	0.03894
 244 	0.04037
 245 	0.03902
 246 	0.03937
 247 	0.04061
 248 	0.04089
 249 	0.03889
 250 	0.03807
 251 	0.04136
 252 	0.03816
 253 	0.03860
 254 	0.04050
 255 	0.03850
 256 	0.03855
 257 	0.03968
 258 	0.03875
 259 	0.03936
 260 	0.03829
 261 	0.04058
 262 	0.03904
 263 	0.03785
 264 	0.03800
 265 	0.03974
 266 	0.03934
 267 	0.03755
 268 	0.03886
 269 	0.03938
 270 	0.03889
 271 	0.03890
 272 	0.04030
 273 	0.03963
 274 	0.03734
 275 	0.03886
 276 	0.03749
 277 	0.03754
 278 	0.03844
 279 	0.03874
 280 	0.03842
 281 	0.03804
 282 	0.03891
 283 	0.03915
 284 	0.03911
 285 	0.03783
 286 	0.03710
 287 	0.03793
 288 	0.03636
 289 	0.03818
 290 	0.03620
 291 	0.03773
 292 	0.03724
 293 	0.03921
 294 	0.03855
 295 	0.03713
 296 	0.03930
 297 	0.03742
 298 	0.03728
 299 	0.03721
 300 	0.03876
 301 	0.03882
 302 	0.03649
 303 	0.03745
 304 	0.03587
 305 	0.03632
 306 	0.03591
 307 	0.03690
 308 	0.03998
 309 	0.03922
 310 	0.03894
 311 	0.03621
 312 	0.03699
 313 	0.03889
 314 	0.03731
 315 	0.03681
 316 	0.03674
 317 	0.03838
 318 	0.03645
 319 	0.03717
 320 	0.03667
 321 	0.03819
 322 	0.04064
 323 	0.03881
 324 	0.03878
 325 	0.03677
 326 	0.03740
 327 	0.03744
 328 	0.03871
 329 	0.03857
 330 	0.03740
 331 	0.03658
 332 	0.03540
 333 	0.03629
 334 	0.03677
 335 	0.03834
 336 	0.03692
 337 	0.03636
 338 	0.03651
 339 	0.03546
 340 	0.03644
 341 	0.03693
 342 	0.03627
 343 	0.03600
 344 	0.03499
 345 	0.03549
 346 	0.03899
 347 	0.03906
 348 	0.03700
 349 	0.03624
 350 	0.03662
 351 	0.03526
 352 	0.03549
 353 	0.03715
 354 	0.03729
 355 	0.03673
 356 	0.03531
 357 	0.03487
 358 	0.03819
 359 	0.03580
 360 	0.03624
 361 	0.03651
 362 	0.03837
 363 	0.03650
 364 	0.03601
 365 	0.03619
 366 	0.03593
 367 	0.03929
 368 	0.03647
 369 	0.03581
 370 	0.03472
 371 	0.03368
 372 	0.03499
 373 	0.03475
 374 	0.03430
 375 	0.03558
 376 	0.03597
 377 	0.03417
 378 	0.03509
 379 	0.03476
 380 	0.03495
 381 	0.03671
 382 	0.03581
 383 	0.03298
 384 	0.03559
 385 	0.03464
 386 	0.03562
 387 	0.03589
 388 	0.03465
 389 	0.03521
 390 	0.03515
 391 	0.03457
 392 	0.03529
 393 	0.03637
 394 	0.03565
 395 	0.03626
 396 	0.03591
 397 	0.03488
 398 	0.03554
 399 	0.03429
 400 	0.03501
