 236 	0.00429
 237 	0.00425
 238 	0.00438
 239 	0.00415
 240 	0.00404
 241 	0.00407
 242 	0.00435
 243 	0.00397
 244 	0.00395
 245 	0.00418
 246 	0.00445
 247 	0.00415
 248 	0.00392
 249 	0.00398
 250 	0.00474
 251 	0.00407
 252 	0.00405
 253 	0.00423
 254 	0.00369
 255 	0.00393
 256 	0.00407
 257 	0.00426
 258 	0.00425
 259 	0.00380
 260 	0.00396
 261 	0.00428
 262 	0.00429
 263 	0.00435
 264 	0.00372
 265 	0.00369
 266 	0.00379
 267 	0.00351
 268 	0.00412
 269 	0.00436
 270 	0.00385
 271 	0.00385
 272 	0.00347
 273 	0.00373
 274 	0.00389
 275 	0.00385
 276 	0.00404
 277 	0.00433
 278 	0.00393
 279 	0.00386
 280 	0.00355
 281 	0.00398
 282 	0.00347
 283 	0.00373
 284 	0.00361
 285 	0.00391
 286 	0.00372
 287 	0.00390
 288 	0.00383
 289 	0.00374
 290 	0.00386
 291 	0.00393
 292 	0.00373
 293 	0.00390
 294 	0.00432
 295 	0.00372
 296 	0.00385
 297 	0.00352
 298 	0.00442
 299 	0.00420
 300 	0.00446
 301 	0.00367
 302 	0.00406
 303 	0.00401
 304 	0.00366
 305 	0.00382
 306 	0.00383
 307 	0.00391
 308 	0.00398
 309 	0.00449
 310 	0.00418
 311 	0.00368
 312 	0.00371
 313 	0.00396
 314 	0.00368
 315 	0.00377
 316 	0.00395
 317 	0.00353
 318 	0.00378
 319 	0.00348
 320 	0.00377
 321 	0.00371
 322 	0.00384
 323 	0.00369
 324 	0.00382
 325 	0.00362
 326 	0.00415
 327 	0.00377
 328 	0.00368
 329 	0.00334
 330 	0.00405
 331 	0.00356
 332 	0.00378
 333 	0.00360
 334 	0.00373
 335 	0.00343
 336 	0.00360
 337 	0.00369
 338 	0.00394
 339 	0.00365
 340 	0.00373
 341 	0.00407
 342 	0.00371
 343 	0.00371
 344 	0.00399
 345 	0.00365
 346 	0.00375
 347 	0.00364
 348 	0.00404
 349 	0.00409
 350 	0.00403
 351 	0.00367
 352 	0.00381
 353 	0.00431
 354 	0.00387
 355 	0.00365
 356 	0.00399
 357 	0.00357
 358 	0.00363
 359 	0.00357
 360 	0.00381
 361 	0.00361
 362 	0.00371
 363 	0.00357
 364 	0.00352
 365 	0.00345
 366 	0.00369
 367 	0.00379
 368 	0.00364
 369 	0.00393
 370 	0.00444
 371 	0.00358
 372 	0.00332
 373 	0.00353
 374 	0.00344
 375 	0.00365
 376 	0.00355
 377 	0.00378
 378 	0.00386
 379 	0.00345
 380 	0.00383
 381 	0.00363
 382 	0.00369
 383 	0.00356
 384 	0.00365
 385 	0.00355
 386 	0.00343
 387 	0.00398
 388 	0.00425
 389 	0.00410
 390 	0.00394
 391 	0.00407
 392 	0.00381
 393 	0.00377
 394 	0.00328
 395 	0.00374
 396 	0.00366
 397 	0.00353
 398 	0.00382
 399 	0.00387
 400 	0.00365
